from,to,sign
1027,4927,-1
1027,4928,-1
1027,4929,-1
1027,4930,-1
1027,4931,-1
1027,4932,-1
1027,4933,-1
1027,4934,-1
1027,4935,-1
1027,4936,-1
1027,4937,-1
1027,4938,-1
1027,4939,-1
1027,4940,-1
1027,4941,-1
1027,4942,-1
1027,4943,-1
1027,4944,-1
1027,4945,-1
1027,4946,-1
1027,4947,-1
1027,4948,-1
1027,4949,-1
1027,4950,-1
1027,4951,-1
1027,4952,-1
1027,4953,-1
1027,4954,-1
1027,4955,-1
1027,4956,-1
1027,4973,1
1027,5407,1
1027,5760,1
1028,2772,1
1028,4074,1
1028,4837,1
1028,4786,1
1028,4761,1
1028,4552,1
1028,4779,1
1028,4748,1
1028,4738,1
1028,4868,1
1028,4864,-1
1028,4865,-1
1028,4866,-1
1028,4867,-1
1028,4869,-1
1028,4870,-1
1028,4871,-1
1028,4872,-1
1028,4873,-1
1028,4874,-1
1028,4875,-1
1028,4876,-1
1028,4877,-1
1028,4878,-1
1028,4879,-1
1028,4880,-1
1028,4881,-1
1028,4882,-1
1028,4883,-1
1028,4884,-1
1028,4885,-1
1028,4886,-1
1028,4887,-1
1028,4888,-1
1028,4889,-1
1028,4890,-1
1028,4891,-1
1028,4892,-1
1028,4893,-1
1028,4894,-1
1028,4895,-1
1028,4896,-1
1028,4897,-1
1028,4847,-1
1028,4848,-1
1028,4849,-1
1028,4850,-1
1028,4851,-1
1028,4852,-1
1028,4853,-1
1028,4854,-1
1028,4855,-1
1028,4856,-1
1028,4857,-1
1028,4858,-1
1028,4859,-1
1028,4860,-1
1028,4861,-1
1028,4862,-1
1028,4863,-1
1028,4900,1
1028,4903,1
1028,4901,1
1028,4902,-1
1028,4904,-1
1028,4905,-1
1028,4906,-1
1028,4907,-1
1028,4908,-1
1028,4954,1
1028,4909,-1
1028,4910,-1
1028,4911,-1
1028,4912,-1
1028,4913,-1
1028,4914,-1
1028,4915,-1
1028,4916,-1
1028,4917,-1
1028,4918,-1
1028,4919,-1
1028,4920,-1
1028,4921,-1
1028,4922,-1
1028,4923,-1
1028,4924,-1
1028,4925,-1
1028,4926,-1
1028,4927,-1
1028,4928,-1
1028,4929,-1
1028,4930,-1
1028,4931,-1
1028,4932,-1
1028,4933,-1
1028,4934,-1
1028,4935,-1
1028,4936,-1
1028,4937,-1
1028,4938,-1
1028,4939,-1
1028,4940,-1
1028,4941,-1
1028,4942,-1
1028,4943,-1
1028,4944,-1
1028,4945,-1
1028,4946,-1
1028,4947,-1
1028,4948,-1
1028,4949,-1
1028,4950,-1
1028,4951,-1
1028,4952,-1
1028,4953,-1
1028,4955,-1
1028,4956,-1
1028,5102,1
1028,5190,1
1028,5066,1
1028,5341,1
1029,2773,1
1029,4756,1
1029,4771,1
1029,4733,1
1029,4764,1
1029,4792,1
1029,4772,1
1029,4755,1
1029,4723,1
1029,4720,1
1029,4628,1
1029,4779,1
1029,4856,1
1029,4864,-1
1029,4865,-1
1029,4866,-1
1029,4867,-1
1029,4868,-1
1029,4869,-1
1029,4870,-1
1029,4871,-1
1029,4872,-1
1029,4873,-1
1029,4874,-1
1029,4875,-1
1029,4876,-1
1029,4877,-1
1029,4878,-1
1029,4879,-1
1029,4880,-1
1029,4881,-1
1029,4882,-1
1029,4883,-1
1029,4884,-1
1029,4885,-1
1029,4886,-1
1029,4887,-1
1029,4888,-1
1029,4889,-1
1029,4890,-1
1029,4891,-1
1029,4892,-1
1029,4893,-1
1029,4894,-1
1029,4895,-1
1029,4896,-1
1029,4897,-1
1029,4847,-1
1029,4848,-1
1029,4849,-1
1029,4850,-1
1029,4851,-1
1029,4852,-1
1029,4853,-1
1029,4854,-1
1029,4855,-1
1029,4857,-1
1029,4858,-1
1029,4859,-1
1029,4860,-1
1029,4861,-1
1029,4862,-1
1029,4863,-1
1029,4900,1
1029,4903,1
1029,4901,1
1029,4902,-1
1029,4904,-1
1029,4905,-1
1029,4906,-1
1029,4907,-1
1029,4908,-1
1029,4934,1
1029,4909,-1
1029,4910,-1
1029,4911,-1
1029,4912,-1
1029,4913,-1
1029,4914,-1
1029,4915,-1
1029,4916,-1
1029,4917,-1
1029,4918,-1
1029,4919,-1
1029,4920,-1
1029,4921,-1
1029,4922,-1
1029,4923,-1
1029,4924,-1
1029,4925,-1
1029,4926,-1
1029,4927,-1
1029,4928,-1
1029,4929,-1
1029,4930,-1
1029,4931,-1
1029,4932,-1
1029,4933,-1
1029,4935,-1
1029,4936,-1
1029,4937,-1
1029,4938,-1
1029,4939,-1
1029,4940,-1
1029,4941,-1
1029,4942,-1
1029,4943,-1
1029,4944,-1
1029,4945,-1
1029,4946,-1
1029,4947,-1
1029,4948,-1
1029,4949,-1
1029,4950,-1
1029,4951,-1
1029,4952,-1
1029,4953,-1
1029,4954,-1
1029,4955,-1
1029,4956,-1
1029,5190,1
1029,5066,1
1029,5868,1
1030,2774,1
1030,4075,1
1030,4771,1
1030,4734,1
1030,4802,1
1030,4773,1
1030,4754,1
1030,4738,1
1030,4723,1
1030,4779,1
1030,4776,1
1030,4817,1
1030,4775,1
1030,4755,1
1030,4786,1
1030,4820,1
1030,4783,1
1030,4715,1
1030,4704,1
1030,4810,1
1030,4751,1
1030,4720,1
1030,4765,1
1030,4811,1
1030,4739,1
1030,4750,1
1030,4855,1
1030,4864,-1
1030,4865,-1
1030,4866,-1
1030,4867,-1
1030,4868,-1
1030,4869,-1
1030,4870,-1
1030,4871,-1
1030,4872,-1
1030,4873,-1
1030,4874,-1
1030,4875,-1
1030,4876,-1
1030,4877,-1
1030,4878,-1
1030,4879,-1
1030,4880,-1
1030,4881,-1
1030,4882,-1
1030,4883,-1
1030,4884,-1
1030,4885,-1
1030,4886,-1
1030,4887,-1
1030,4888,-1
1030,4889,-1
1030,4890,-1
1030,4891,-1
1030,4892,-1
1030,4893,-1
1030,4894,-1
1030,4895,-1
1030,4896,-1
1030,4897,-1
1030,4847,-1
1030,4848,-1
1030,4849,-1
1030,4850,-1
1030,4851,-1
1030,4852,-1
1030,4853,-1
1030,4854,-1
1030,4856,-1
1030,4857,-1
1030,4858,-1
1030,4859,-1
1030,4860,-1
1030,4861,-1
1030,4862,-1
1030,4863,-1
1030,4898,1
1030,4899,-1
1030,4900,1
1030,4903,1
1030,4901,1
1030,4902,-1
1030,4904,-1
1030,4905,-1
1030,4906,-1
1030,4907,-1
1030,4908,-1
1030,4914,1
1030,4909,-1
1030,4910,-1
1030,4911,-1
1030,4912,-1
1030,4913,-1
1030,4915,-1
1030,4916,-1
1030,4917,-1
1030,4918,-1
1030,4919,-1
1030,4920,-1
1030,4921,-1
1030,4922,-1
1030,4923,-1
1030,4924,-1
1030,4925,-1
1030,4926,-1
1030,4927,-1
1030,4928,-1
1030,4929,-1
1030,4930,-1
1030,4931,-1
1030,4932,-1
1030,4933,-1
1030,4934,-1
1030,4935,-1
1030,4936,-1
1030,4937,-1
1030,4938,-1
1030,4939,-1
1030,4940,-1
1030,4941,-1
1030,4942,-1
1030,4943,-1
1030,4944,-1
1030,4945,-1
1030,4946,-1
1030,4947,-1
1030,4948,-1
1030,4949,-1
1030,4950,-1
1030,4951,-1
1030,4952,-1
1030,4953,-1
1030,4954,-1
1030,4955,-1
1030,4956,-1
1030,5009,1
1030,5815,1
1030,4970,1
1030,5109,1
1030,5066,1
1030,5190,1
1030,5191,1
1030,4990,1
1030,5077,1
1030,5089,1
1030,5000,1
1030,6025,1
1030,6026,-1
1030,6027,-1
1030,6028,-1
1030,6029,-1
1030,6040,1
1030,6041,-1
1030,6045,1
1030,6044,-1
1030,6046,-1
1031,2775,1
1031,4076,1
1031,4737,1
1031,4734,1
1031,4630,1
1031,4806,1
1031,4791,1
1031,4721,1
1031,4780,1
1031,4742,1
1031,4613,1
1031,4704,1
1031,4747,1
1031,4735,1
1031,4628,1
1031,4644,1
1031,4739,1
1031,4854,1
1031,4864,-1
1031,4865,-1
1031,4866,-1
1031,4867,-1
1031,4868,-1
1031,4869,-1
1031,4870,-1
1031,4871,-1
1031,4872,-1
1031,4873,-1
1031,4874,-1
1031,4875,-1
1031,4876,-1
1031,4877,-1
1031,4878,-1
1031,4879,-1
1031,4880,-1
1031,4881,-1
1031,4882,-1
1031,4883,-1
1031,4884,-1
1031,4885,-1
1031,4886,-1
1031,4887,-1
1031,4888,-1
1031,4889,-1
1031,4890,-1
1031,4891,-1
1031,4892,-1
1031,4893,-1
1031,4894,-1
1031,4895,-1
1031,4896,-1
1031,4897,-1
1031,4847,-1
1031,4848,-1
1031,4849,-1
1031,4850,-1
1031,4851,-1
1031,4852,-1
1031,4853,-1
1031,4855,-1
1031,4856,-1
1031,4857,-1
1031,4858,-1
1031,4859,-1
1031,4860,-1
1031,4861,-1
1031,4862,-1
1031,4863,-1
1031,4899,1
1031,4898,-1
1031,4907,1
1031,4900,1
1031,4903,1
1031,4901,1
1031,4904,1
1031,4906,1
1031,4905,-1
1031,4908,-1
1031,4902,-1
1031,4913,1
1031,4909,-1
1031,4910,-1
1031,4911,-1
1031,4912,-1
1031,4914,-1
1031,4915,-1
1031,4916,-1
1031,4917,-1
1031,4918,-1
1031,4919,-1
1031,4920,-1
1031,4921,-1
1031,4922,-1
1031,4923,-1
1031,4924,-1
1031,4925,-1
1031,4926,-1
1031,4927,-1
1031,4928,-1
1031,4929,-1
1031,4930,-1
1031,4931,-1
1031,4932,-1
1031,4933,-1
1031,4934,-1
1031,4935,-1
1031,4936,-1
1031,4937,-1
1031,4938,-1
1031,4939,-1
1031,4940,-1
1031,4941,-1
1031,4942,-1
1031,4943,-1
1031,4944,-1
1031,4945,-1
1031,4946,-1
1031,4947,-1
1031,4948,-1
1031,4949,-1
1031,4950,-1
1031,4951,-1
1031,4952,-1
1031,4953,-1
1031,4954,-1
1031,4955,-1
1031,4956,-1
1031,4973,1
1031,5009,1
1031,4989,1
1031,4999,1
1031,5407,1
1031,5240,1
1031,5191,1
1031,5038,1
1031,5545,1
1031,4970,1
1031,5022,1
1031,5071,1
1031,6023,1
1031,6020,1
1031,6024,-1
1031,6021,-1
1031,6022,-1
1031,6029,1
1031,6025,1
1031,6026,-1
1031,6027,-1
1031,6028,-1
1031,6030,1
1031,6032,1
1031,6033,-1
1031,6034,-1
1031,6035,-1
1031,6031,-1
1031,6037,1
1031,6036,-1
1031,6038,-1
1031,6039,-1
1031,6040,1
1031,6041,-1
1031,6042,1
1031,6045,1
1031,6044,-1
1031,6046,-1
1032,2776,1
1032,4077,1
1032,4776,1
1032,4745,1
1032,4706,1
1032,4795,1
1032,4832,1
1032,4787,1
1032,4709,1
1032,4681,1
1032,4552,1
1032,4735,1
1032,4764,1
1032,4602,1
1032,4809,1
1032,4799,1
1032,4771,1
1032,4861,1
1032,4864,-1
1032,4865,-1
1032,4866,-1
1032,4867,-1
1032,4868,-1
1032,4869,-1
1032,4870,-1
1032,4871,-1
1032,4872,-1
1032,4873,-1
1032,4874,-1
1032,4875,-1
1032,4876,-1
1032,4877,-1
1032,4878,-1
1032,4879,-1
1032,4880,-1
1032,4881,-1
1032,4882,-1
1032,4883,-1
1032,4884,-1
1032,4885,-1
1032,4886,-1
1032,4887,-1
1032,4888,-1
1032,4889,-1
1032,4890,-1
1032,4891,-1
1032,4892,-1
1032,4893,-1
1032,4894,-1
1032,4895,-1
1032,4896,-1
1032,4897,-1
1032,4847,-1
1032,4848,-1
1032,4849,-1
1032,4850,-1
1032,4851,-1
1032,4852,-1
1032,4853,-1
1032,4854,-1
1032,4855,-1
1032,4856,-1
1032,4857,-1
1032,4858,-1
1032,4859,-1
1032,4860,-1
1032,4862,-1
1032,4863,-1
1032,4899,1
1032,4898,-1
1032,4947,1
1032,4909,-1
1032,4910,-1
1032,4911,-1
1032,4912,-1
1032,4913,-1
1032,4914,-1
1032,4915,-1
1032,4916,-1
1032,4917,-1
1032,4918,-1
1032,4919,-1
1032,4920,-1
1032,4921,-1
1032,4922,-1
1032,4923,-1
1032,4924,-1
1032,4925,-1
1032,4926,-1
1032,4927,-1
1032,4928,-1
1032,4929,-1
1032,4930,-1
1032,4931,-1
1032,4932,-1
1032,4933,-1
1032,4934,-1
1032,4935,-1
1032,4936,-1
1032,4937,-1
1032,4938,-1
1032,4939,-1
1032,4940,-1
1032,4941,-1
1032,4942,-1
1032,4943,-1
1032,4944,-1
1032,4945,-1
1032,4946,-1
1032,4948,-1
1032,4949,-1
1032,4950,-1
1032,4951,-1
1032,4952,-1
1032,4953,-1
1032,4954,-1
1032,4955,-1
1032,4956,-1
1032,5448,1
1032,4990,1
1032,5990,1
1032,5100,1
1032,5190,1
1032,5066,1
1032,4996,1
1032,5764,1
1032,5064,1
1032,5106,1
1032,5191,1
1032,6045,1
1032,6044,-1
1032,6046,-1
1032,6054,1
1032,6052,-1
1032,6053,-1
1032,6055,-1
1033,2777,1
1033,4552,1
1033,4812,1
1033,4706,1
1033,4799,1
1033,4750,1
1033,4767,1
1033,4833,1
1033,4734,1
1033,4752,1
1033,4780,1
1033,4735,1
1033,4781,1
1033,4749,1
1033,4737,1
1033,4789,1
1033,4856,1
1033,4864,-1
1033,4865,-1
1033,4866,-1
1033,4867,-1
1033,4868,-1
1033,4869,-1
1033,4870,-1
1033,4871,-1
1033,4872,-1
1033,4873,-1
1033,4874,-1
1033,4875,-1
1033,4876,-1
1033,4877,-1
1033,4878,-1
1033,4879,-1
1033,4880,-1
1033,4881,-1
1033,4882,-1
1033,4883,-1
1033,4884,-1
1033,4885,-1
1033,4886,-1
1033,4887,-1
1033,4888,-1
1033,4889,-1
1033,4890,-1
1033,4891,-1
1033,4892,-1
1033,4893,-1
1033,4894,-1
1033,4895,-1
1033,4896,-1
1033,4897,-1
1033,4847,-1
1033,4848,-1
1033,4849,-1
1033,4850,-1
1033,4851,-1
1033,4852,-1
1033,4853,-1
1033,4854,-1
1033,4855,-1
1033,4857,-1
1033,4858,-1
1033,4859,-1
1033,4860,-1
1033,4861,-1
1033,4862,-1
1033,4863,-1
1033,4899,1
1033,4898,-1
1033,4900,1
1033,4903,1
1033,4901,1
1033,4902,-1
1033,4904,-1
1033,4905,-1
1033,4906,-1
1033,4907,-1
1033,4908,-1
1033,4942,1
1033,4909,-1
1033,4910,-1
1033,4911,-1
1033,4912,-1
1033,4913,-1
1033,4914,-1
1033,4915,-1
1033,4916,-1
1033,4917,-1
1033,4918,-1
1033,4919,-1
1033,4920,-1
1033,4921,-1
1033,4922,-1
1033,4923,-1
1033,4924,-1
1033,4925,-1
1033,4926,-1
1033,4927,-1
1033,4928,-1
1033,4929,-1
1033,4930,-1
1033,4931,-1
1033,4932,-1
1033,4933,-1
1033,4934,-1
1033,4935,-1
1033,4936,-1
1033,4937,-1
1033,4938,-1
1033,4939,-1
1033,4940,-1
1033,4941,-1
1033,4943,-1
1033,4944,-1
1033,4945,-1
1033,4946,-1
1033,4947,-1
1033,4948,-1
1033,4949,-1
1033,4950,-1
1033,4951,-1
1033,4952,-1
1033,4953,-1
1033,4954,-1
1033,4955,-1
1033,4956,-1
1033,5332,1
1033,5066,1
1033,5190,1
1033,4993,1
1033,6025,1
1033,6026,-1
1033,6027,-1
1033,6028,-1
1033,6029,-1
1033,6033,1
1033,6032,-1
1033,6034,-1
1033,6035,-1
1033,6031,-1
1033,6040,1
1033,6041,-1
1034,2778,1
1034,4078,1
1034,4748,1
1034,4828,1
1034,4769,1
1034,4704,1
1034,4743,1
1034,4778,1
1034,4745,1
1034,4832,1
1034,4630,1
1034,4622,1
1034,4613,1
1034,4750,1
1034,4779,1
1034,4693,1
1034,4735,1
1034,4746,1
1034,4721,1
1034,4739,1
1034,4780,1
1034,4794,1
1034,4868,1
1034,4864,-1
1034,4865,-1
1034,4866,-1
1034,4867,-1
1034,4869,-1
1034,4870,-1
1034,4871,-1
1034,4872,-1
1034,4873,-1
1034,4874,-1
1034,4875,-1
1034,4876,-1
1034,4877,-1
1034,4878,-1
1034,4879,-1
1034,4880,-1
1034,4881,-1
1034,4882,-1
1034,4883,-1
1034,4884,-1
1034,4885,-1
1034,4886,-1
1034,4887,-1
1034,4888,-1
1034,4889,-1
1034,4890,-1
1034,4891,-1
1034,4892,-1
1034,4893,-1
1034,4894,-1
1034,4895,-1
1034,4896,-1
1034,4897,-1
1034,4847,-1
1034,4848,-1
1034,4849,-1
1034,4850,-1
1034,4851,-1
1034,4852,-1
1034,4853,-1
1034,4854,-1
1034,4855,-1
1034,4856,-1
1034,4857,-1
1034,4858,-1
1034,4859,-1
1034,4860,-1
1034,4861,-1
1034,4862,-1
1034,4863,-1
1034,4898,1
1034,4899,-1
1034,4907,1
1034,4900,1
1034,4903,1
1034,4901,1
1034,4902,1
1034,4904,-1
1034,4905,-1
1034,4906,-1
1034,4908,-1
1034,4920,1
1034,4909,-1
1034,4910,-1
1034,4911,-1
1034,4912,-1
1034,4913,-1
1034,4914,-1
1034,4915,-1
1034,4916,-1
1034,4917,-1
1034,4918,-1
1034,4919,-1
1034,4921,-1
1034,4922,-1
1034,4923,-1
1034,4924,-1
1034,4925,-1
1034,4926,-1
1034,4927,-1
1034,4928,-1
1034,4929,-1
1034,4930,-1
1034,4931,-1
1034,4932,-1
1034,4933,-1
1034,4934,-1
1034,4935,-1
1034,4936,-1
1034,4937,-1
1034,4938,-1
1034,4939,-1
1034,4940,-1
1034,4941,-1
1034,4942,-1
1034,4943,-1
1034,4944,-1
1034,4945,-1
1034,4946,-1
1034,4947,-1
1034,4948,-1
1034,4949,-1
1034,4950,-1
1034,4951,-1
1034,4952,-1
1034,4953,-1
1034,4954,-1
1034,4955,-1
1034,4956,-1
1034,5009,1
1034,4989,1
1034,5190,1
1034,5069,1
1034,5022,1
1034,5048,1
1034,5020,1
1034,4977,1
1034,5191,1
1034,5357,1
1034,5240,1
1034,4970,1
1034,5000,1
1034,4971,1
1034,6028,1
1034,6025,-1
1034,6026,-1
1034,6027,-1
1034,6029,-1
1034,6032,1
1034,6033,-1
1034,6034,-1
1034,6035,-1
1034,6031,-1
1034,6040,1
1034,6041,-1
1034,6044,1
1034,6045,-1
1034,6046,-1
1034,6048,1
1034,6049,-1
1034,6050,-1
1034,6051,-1
1034,6047,-1
1035,2779,1
1035,4079,1
1035,4707,1
1035,4741,1
1035,4795,1
1035,4706,1
1035,4771,1
1035,4638,1
1035,4853,1
1035,4864,-1
1035,4865,-1
1035,4866,-1
1035,4867,-1
1035,4868,-1
1035,4869,-1
1035,4870,-1
1035,4871,-1
1035,4872,-1
1035,4873,-1
1035,4874,-1
1035,4875,-1
1035,4876,-1
1035,4877,-1
1035,4878,-1
1035,4879,-1
1035,4880,-1
1035,4881,-1
1035,4882,-1
1035,4883,-1
1035,4884,-1
1035,4885,-1
1035,4886,-1
1035,4887,-1
1035,4888,-1
1035,4889,-1
1035,4890,-1
1035,4891,-1
1035,4892,-1
1035,4893,-1
1035,4894,-1
1035,4895,-1
1035,4896,-1
1035,4897,-1
1035,4847,-1
1035,4848,-1
1035,4849,-1
1035,4850,-1
1035,4851,-1
1035,4852,-1
1035,4854,-1
1035,4855,-1
1035,4856,-1
1035,4857,-1
1035,4858,-1
1035,4859,-1
1035,4860,-1
1035,4861,-1
1035,4862,-1
1035,4863,-1
1035,4899,1
1035,4898,-1
1035,4922,1
1035,4909,-1
1035,4910,-1
1035,4911,-1
1035,4912,-1
1035,4913,-1
1035,4914,-1
1035,4915,-1
1035,4916,-1
1035,4917,-1
1035,4918,-1
1035,4919,-1
1035,4920,-1
1035,4921,-1
1035,4923,-1
1035,4924,-1
1035,4925,-1
1035,4926,-1
1035,4927,-1
1035,4928,-1
1035,4929,-1
1035,4930,-1
1035,4931,-1
1035,4932,-1
1035,4933,-1
1035,4934,-1
1035,4935,-1
1035,4936,-1
1035,4937,-1
1035,4938,-1
1035,4939,-1
1035,4940,-1
1035,4941,-1
1035,4942,-1
1035,4943,-1
1035,4944,-1
1035,4945,-1
1035,4946,-1
1035,4947,-1
1035,4948,-1
1035,4949,-1
1035,4950,-1
1035,4951,-1
1035,4952,-1
1035,4953,-1
1035,4954,-1
1035,4955,-1
1035,4956,-1
1035,6045,1
1035,6044,-1
1035,6046,-1
1036,2780,1
1036,4080,1
1036,4746,1
1036,4743,1
1036,4750,1
1036,4737,1
1036,4721,1
1036,4781,1
1036,4734,1
1036,4749,1
1036,4630,1
1036,4776,1
1036,4704,1
1036,4751,1
1036,4736,1
1036,4693,1
1036,4622,1
1036,4748,1
1036,4744,1
1036,4628,1
1036,4613,1
1036,4771,1
1036,4856,1
1036,4864,-1
1036,4865,-1
1036,4866,-1
1036,4867,-1
1036,4868,-1
1036,4869,-1
1036,4870,-1
1036,4871,-1
1036,4872,-1
1036,4873,-1
1036,4874,-1
1036,4875,-1
1036,4876,-1
1036,4877,-1
1036,4878,-1
1036,4879,-1
1036,4880,-1
1036,4881,-1
1036,4882,-1
1036,4883,-1
1036,4884,-1
1036,4885,-1
1036,4886,-1
1036,4887,-1
1036,4888,-1
1036,4889,-1
1036,4890,-1
1036,4891,-1
1036,4892,-1
1036,4893,-1
1036,4894,-1
1036,4895,-1
1036,4896,-1
1036,4897,-1
1036,4847,-1
1036,4848,-1
1036,4849,-1
1036,4850,-1
1036,4851,-1
1036,4852,-1
1036,4853,-1
1036,4854,-1
1036,4855,-1
1036,4857,-1
1036,4858,-1
1036,4859,-1
1036,4860,-1
1036,4861,-1
1036,4862,-1
1036,4863,-1
1036,4898,1
1036,4899,-1
1036,4907,1
1036,4900,1
1036,4903,1
1036,4901,1
1036,4902,1
1036,4904,-1
1036,4905,-1
1036,4906,-1
1036,4908,-1
1036,4916,1
1036,4909,-1
1036,4910,-1
1036,4911,-1
1036,4912,-1
1036,4913,-1
1036,4914,-1
1036,4915,-1
1036,4917,-1
1036,4918,-1
1036,4919,-1
1036,4920,-1
1036,4921,-1
1036,4922,-1
1036,4923,-1
1036,4924,-1
1036,4925,-1
1036,4926,-1
1036,4927,-1
1036,4928,-1
1036,4929,-1
1036,4930,-1
1036,4931,-1
1036,4932,-1
1036,4933,-1
1036,4934,-1
1036,4935,-1
1036,4936,-1
1036,4937,-1
1036,4938,-1
1036,4939,-1
1036,4940,-1
1036,4941,-1
1036,4942,-1
1036,4943,-1
1036,4944,-1
1036,4945,-1
1036,4946,-1
1036,4947,-1
1036,4948,-1
1036,4949,-1
1036,4950,-1
1036,4951,-1
1036,4952,-1
1036,4953,-1
1036,4954,-1
1036,4955,-1
1036,4956,-1
1036,4973,1
1036,5000,1
1036,5109,1
1036,4990,1
1036,5069,1
1036,5240,1
1036,5075,1
1036,4977,1
1036,5191,1
1036,5064,1
1036,4970,1
1036,5022,1
1036,5211,1
1036,6028,1
1036,6025,-1
1036,6026,-1
1036,6027,-1
1036,6029,-1
1036,6032,1
1036,6033,-1
1036,6034,-1
1036,6035,-1
1036,6031,-1
1036,6040,1
1036,6041,-1
1036,6044,1
1036,6045,-1
1036,6046,-1
1036,6047,1
1036,6049,1
1036,6048,-1
1036,6050,-1
1036,6051,-1
1037,2781,1
1037,4081,1
1037,4552,1
1037,4704,1
1037,4748,1
1037,4630,1
1037,4736,1
1037,4749,1
1037,4869,1
1037,4864,-1
1037,4865,-1
1037,4866,-1
1037,4867,-1
1037,4868,-1
1037,4870,-1
1037,4871,-1
1037,4872,-1
1037,4873,-1
1037,4874,-1
1037,4875,-1
1037,4876,-1
1037,4877,-1
1037,4878,-1
1037,4879,-1
1037,4880,-1
1037,4881,-1
1037,4882,-1
1037,4883,-1
1037,4884,-1
1037,4885,-1
1037,4886,-1
1037,4887,-1
1037,4888,-1
1037,4889,-1
1037,4890,-1
1037,4891,-1
1037,4892,-1
1037,4893,-1
1037,4894,-1
1037,4895,-1
1037,4896,-1
1037,4897,-1
1037,4847,-1
1037,4848,-1
1037,4849,-1
1037,4850,-1
1037,4851,-1
1037,4852,-1
1037,4853,-1
1037,4854,-1
1037,4855,-1
1037,4856,-1
1037,4857,-1
1037,4858,-1
1037,4859,-1
1037,4860,-1
1037,4861,-1
1037,4862,-1
1037,4863,-1
1037,4900,1
1037,4903,1
1037,4901,1
1037,4902,1
1037,4904,-1
1037,4905,-1
1037,4906,-1
1037,4907,-1
1037,4908,-1
1037,4911,1
1037,4909,-1
1037,4910,-1
1037,4912,-1
1037,4913,-1
1037,4914,-1
1037,4915,-1
1037,4916,-1
1037,4917,-1
1037,4918,-1
1037,4919,-1
1037,4920,-1
1037,4921,-1
1037,4922,-1
1037,4923,-1
1037,4924,-1
1037,4925,-1
1037,4926,-1
1037,4927,-1
1037,4928,-1
1037,4929,-1
1037,4930,-1
1037,4931,-1
1037,4932,-1
1037,4933,-1
1037,4934,-1
1037,4935,-1
1037,4936,-1
1037,4937,-1
1037,4938,-1
1037,4939,-1
1037,4940,-1
1037,4941,-1
1037,4942,-1
1037,4943,-1
1037,4944,-1
1037,4945,-1
1037,4946,-1
1037,4947,-1
1037,4948,-1
1037,4949,-1
1037,4950,-1
1037,4951,-1
1037,4952,-1
1037,4953,-1
1037,4954,-1
1037,4955,-1
1037,4956,-1
1037,5009,1
1037,4989,1
1037,4999,1
1037,5022,1
1037,5066,1
1037,4977,1
1037,5240,1
1037,4970,1
1037,5000,1
1037,6023,1
1037,6024,-1
1037,6020,-1
1037,6021,-1
1037,6022,-1
1037,6025,1
1037,6026,-1
1037,6027,-1
1037,6028,-1
1037,6029,-1
1037,6033,1
1037,6032,-1
1037,6034,-1
1037,6035,-1
1037,6031,-1
1037,6040,1
1037,6041,-1
1037,6044,1
1037,6045,-1
1037,6046,-1
1038,2782,1
1038,4082,1
1038,4809,1
1038,4762,1
1038,4771,1
1038,4715,1
1038,4721,1
1038,4772,1
1038,4785,1
1038,4818,1
1038,4769,1
1038,4758,1
1038,4831,1
1038,4756,1
1038,4773,1
1038,4602,1
1038,4734,1
1038,4720,1
1038,4774,1
1038,4628,1
1038,4576,1
1038,4613,1
1038,4723,1
1038,4705,1
1038,4738,1
1038,4857,1
1038,4864,-1
1038,4865,-1
1038,4866,-1
1038,4867,-1
1038,4868,-1
1038,4869,-1
1038,4870,-1
1038,4871,-1
1038,4872,-1
1038,4873,-1
1038,4874,-1
1038,4875,-1
1038,4876,-1
1038,4877,-1
1038,4878,-1
1038,4879,-1
1038,4880,-1
1038,4881,-1
1038,4882,-1
1038,4883,-1
1038,4884,-1
1038,4885,-1
1038,4886,-1
1038,4887,-1
1038,4888,-1
1038,4889,-1
1038,4890,-1
1038,4891,-1
1038,4892,-1
1038,4893,-1
1038,4894,-1
1038,4895,-1
1038,4896,-1
1038,4897,-1
1038,4847,-1
1038,4848,-1
1038,4849,-1
1038,4850,-1
1038,4851,-1
1038,4852,-1
1038,4853,-1
1038,4854,-1
1038,4855,-1
1038,4856,-1
1038,4858,-1
1038,4859,-1
1038,4860,-1
1038,4861,-1
1038,4862,-1
1038,4863,-1
1038,4899,1
1038,4898,-1
1038,4911,1
1038,4909,-1
1038,4910,-1
1038,4912,-1
1038,4913,-1
1038,4914,-1
1038,4915,-1
1038,4916,-1
1038,4917,-1
1038,4918,-1
1038,4919,-1
1038,4920,-1
1038,4921,-1
1038,4922,-1
1038,4923,-1
1038,4924,-1
1038,4925,-1
1038,4926,-1
1038,4927,-1
1038,4928,-1
1038,4929,-1
1038,4930,-1
1038,4931,-1
1038,4932,-1
1038,4933,-1
1038,4934,-1
1038,4935,-1
1038,4936,-1
1038,4937,-1
1038,4938,-1
1038,4939,-1
1038,4940,-1
1038,4941,-1
1038,4942,-1
1038,4943,-1
1038,4944,-1
1038,4945,-1
1038,4946,-1
1038,4947,-1
1038,4948,-1
1038,4949,-1
1038,4950,-1
1038,4951,-1
1038,4952,-1
1038,4953,-1
1038,4954,-1
1038,4955,-1
1038,4956,-1
1038,5179,1
1038,5158,1
1038,4973,1
1038,5484,1
